# l_id d_id c_ld
5 247 14.306
5 248 7.870
5 249 0.005
5 250 17.475
5 251 6.740
5 252 7.439
5 253 7.622
5 254 8.831
5 255 5.962
5 256 18.981
5 257 0.005
5 258 20.644
5 259 0.005
5 260 21.675
5 261 17.069
5 262 19.392
5 263 0.005
5 264 16.807
5 265 19.520
5 266 7.812
5 267 14.215
5 268 6.423
5 269 0.005
5 270 18.508
5 271 0.005
5 272 7.947
5 273 0.005
5 274 0.005
5 275 0.005
5 276 24.570
5 277 7.830
5 278 7.131
5 279 6.469
5 280 5.918
5 281 18.235
5 282 0.005
5 283 0.005
5 284 8.255
5 285 0.005
5 286 0.005
5 287 7.525
5 288 18.145
5 289 8.526
5 290 17.971
5 291 8.266
5 292 6.258
5 293 7.623
5 294 15.330
5 295 7.700
5 296 30.198
5 297 24.241
5 298 6.819
5 299 7.238
6 0 23.578
6 1 5.962
6 2 6.052
6 3 21.362
6 4 7.971
6 5 18.336
6 6 19.870
6 7 6.825
6 8 7.016
6 9 14.780
6 10 5.852
6 11 62.491
6 12 0.005
6 13 18.143
6 14 0.005
6 15 18.598
6 16 18.378
6 17 0.005
6 18 14.219
6 19 0.005
6 20 0.005
6 21 20.014
6 22 30.918
6 23 0.005
6 24 6.832
6 25 5.952
6 26 19.092
6 27 4.875
6 28 7.319
6 29 0.005
6 30 0.005
6 31 8.741
6 32 18.008
6 33 6.917
6 34 8.429
6 35 8.248
6 36 0.005
6 37 6.035
6 38 5.576
6 39 15.577
6 40 7.180
6 41 21.010
6 42 0.005
6 43 0.005
6 44 7.127
6 45 5.534
6 46 6.736
6 47 18.289
6 48 0.005
6 49 21.525
6 50 6.053
6 51 47.518
6 52 62.515
6 53 9.191
6 54 5.772
6 55 6.586
6 56 5.662
6 57 7.403
6 58 6.466
6 59 0.005
6 60 21.094
6 61 0.005
6 62 0.005
6 63 0.005
6 64 0.005
6 65 47.436
6 66 19.501
6 67 0.005
6 68 8.236
6 69 5.765
6 70 6.857
6 71 20.411
6 72 6.928
6 73 8.805
6 74 6.854
6 75 15.939
6 76 6.807
6 77 0.005
6 78 0.005
6 79 8.230
6 80 7.763
6 81 44.154
6 82 18.370
6 83 15.930
6 84 8.774
6 85 8.150
6 86 18.991
6 87 0.005
6 88 4.834
6 89 6.333
6 90 14.385
6 91 0.005
6 92 17.370
6 93 15.143
6 94 7.127
6 95 7.407
6 96 7.055
6 97 44.154
6 98 7.307
6 99 34.737
6 100 7.655
6 101 17.350
6 102 14.650
6 103 6.812
6 104 5.738
6 105 0.005
6 106 5.872
6 107 19.631
6 108 52.794
6 109 0.005
6 110 6.595
6 111 16.115
6 112 6.536
6 113 5.302
6 114 20.668
6 115 6.357
6 116 22.505
6 117 13.759
6 118 19.739
6 119 25.753
6 120 0.005
6 121 0.005
6 122 17.991
6 123 0.005
6 124 8.870
6 125 0.005
6 126 43.191
6 127 8.014
6 128 5.679
6 129 7.650
6 130 8.408
6 131 0.005
6 132 0.005
6 133 63.350
6 134 6.503
6 135 6.298
6 136 8.073
6 137 0.005
6 138 7.468
6 139 19.557
6 140 8.723
6 141 20.579
6 142 0.005
6 143 0.005
6 144 31.597
6 145 8.496
6 146 6.700
6 147 9.242
6 148 26.431
6 149 7.602
6 150 4.933
6 151 10.737
6 152 8.517
6 153 6.861
6 154 19.907
6 155 7.295
6 156 6.369
6 157 0.005
6 158 5.822
6 159 37.770
6 160 18.878
6 161 17.711
6 162 26.307
6 163 6.481
6 164 15.696
6 165 5.438
6 166 9.669
6 167 5.511
6 168 7.463
6 169 9.873
6 170 0.005
6 171 6.589
6 172 13.540
6 173 5.429
6 174 52.801
6 175 48.290
6 176 9.247
6 177 0.005
6 178 7.728
6 179 6.193
6 180 6.723
6 181 4.985
6 182 6.627
6 183 18.386
6 184 33.617
6 185 0.005
6 186 6.502
6 187 0.005
6 188 19.291
6 189 0.005
6 190 0.005
6 191 6.915
6 192 20.131
6 193 6.998
6 194 15.388
6 195 9.208
6 196 23.276
6 197 6.470
6 198 22.516
6 199 7.126
6 200 0.005
6 201 7.069
6 202 24.588
6 203 24.933
6 204 6.431
6 205 19.440
6 206 0.005
6 207 19.257
6 208 29.569
6 209 17.552
6 210 18.664
6 211 7.506
6 212 21.109
6 213 7.359
6 214 22.575
6 215 22.378
6 216 16.347
6 217 19.898
6 218 0.005
6 219 15.961
6 220 0.005
6 221 17.568
6 222 23.297
6 223 17.238
6 224 8.491
6 225 6.767
6 226 6.126
6 227 5.012
6 228 14.469
6 229 8.670
6 230 19.398
6 231 17.153
6 232 8.058
6 233 7.787
6 234 8.641
6 235 13.602
6 236 0.005
6 237 6.309
6 238 0.005
6 239 8.453
6 240 0.005
6 241 0.005
6 242 21.944
6 243 6.946
6 244 15.171
6 245 0.005
6 246 7.463
6 247 15.415
6 248 0.005
6 249 6.669
6 250 20.647
6 251 0.005
6 252 15.318
6 253 14.659
6 254 7.624
6 255 7.048
6 256 6.328
6 257 28.300
6 258 15.937
6 259 0.005
6 260 7.649
6 261 7.054
6 262 7.335
6 263 6.503
6 264 39.933
6 265 7.147
6 266 17.322
6 267 6.913
6 268 16.417
6 269 0.005
6 270 0.005
6 271 13.880
6 272 5.669
6 273 7.668
6 274 8.919
6 275 8.888
6 276 0.005
6 277 30.459
6 278 9.342
6 279 21.372
6 280 6.688
6 281 17.920
6 282 7.511
6 283 25.032
6 284 6.249
6 285 5.523
6 286 0.005
6 287 0.005
6 288 21.946
6 289 8.580
6 290 7.117
6 291 5.669
6 292 23.012
6 293 0.005
6 294 5.252
6 295 14.556
6 296 5.935
6 297 19.284
6 298 0.005
6 299 0.005
7 0 7.247
7 1 27.198
7 2 7.984
7 3 9.087
7 4 0.005
7 5 0.005
7 6 19.863
7 7 21.237
7 8 49.730
7 9 0.005
7 10 34.350
7 11 6.795
7 12 14.464
7 13 20.000
7 14 9.728
7 15 8.413
7 16 6.936
7 17 8.580
7 18 0.005
7 19 8.282
7 20 7.595
7 21 5.438
7 22 7.058
7 23 18.980
7 24 5.431
7 25 25.665
7 26 27.004
7 27 0.005
7 28 6.327
7 29 7.556
7 30 7.484
7 31 15.918
7 32 44.069
7 33 7.397
7 34 0.005
7 35 17.759
7 36 55.617
7 37 9.113
7 38 6.696
7 39 0.005
7 40 5.520
7 41 17.045
7 42 39.207
7 43 5.838
7 44 6.009
7 45 22.625
7 46 0.005
7 47 8.856
7 48 8.207
7 49 7.447
7 50 19.097
7 51 0.005
7 52 6.318
7 53 6.374
7 54 8.337
7 55 14.100
7 56 0.005
7 57 0.005
7 58 0.005
7 59 34.532
7 60 5.925
7 61 7.762
7 62 0.005
7 63 6.578
7 64 0.005
7 65 0.005
7 66 6.914
7 67 9.272
7 68 22.727
7 69 9.814
7 70 19.474
7 71 18.958
7 72 38.653
7 73 6.553
7 74 18.762
7 75 16.952
7 76 18.623
7 77 13.640
7 78 10.487
7 79 7.816
7 80 14.880
7 81 16.167
7 82 13.714
7 83 6.275
7 84 8.458
7 85 7.321
7 86 17.841
7 87 5.809
7 88 14.950
7 89 7.703
7 90 67.395
7 91 6.823
7 92 17.075
7 93 7.692
7 94 7.270
7 95 19.196
7 96 6.737
7 97 20.337
7 98 9.245
7 99 29.353
7 100 0.005
7 101 6.495
7 102 6.659
7 103 8.084
7 104 26.256
7 105 6.964
7 106 60.473
7 107 7.729
7 108 0.005
7 109 6.536
7 110 19.315
7 111 0.005
7 112 0.005
7 113 5.525
7 114 14.887
7 115 18.102
7 116 4.738
7 117 8.978
7 118 0.005
7 119 14.873
7 120 26.468
7 121 8.133
7 122 23.142
7 123 16.376
7 124 7.277
7 125 6.056
7 126 5.704
7 127 0.005
7 128 0.005
7 129 6.648
7 130 0.005
7 131 0.005
7 132 7.129
7 133 17.569
7 134 7.946
7 135 5.562
7 136 7.997
7 137 16.727
7 138 8.184
7 139 9.600
7 140 31.879
7 141 0.005
7 142 19.211
7 143 7.568
7 144 5.970
7 145 5.484
7 146 16.278
7 147 0.005
7 148 21.224
7 149 0.005
7 150 20.193
7 151 0.005
7 152 0.005
7 153 7.131
7 154 15.239
7 155 21.627
7 156 7.644
7 157 0.005
7 158 6.768
7 159 0.005
7 160 7.333
7 161 0.005
7 162 7.630
7 163 18.674
7 164 5.060
7 165 14.886
7 166 9.385
7 167 0.005
7 168 5.505
7 169 22.373
7 170 17.082
7 171 0.005
7 172 16.243
7 173 0.005
7 174 0.005
7 175 14.262
7 176 9.544
7 177 6.674
7 178 41.355
7 179 5.984
7 180 0.005
7 181 7.704
7 182 0.005
7 183 22.011
7 184 7.583
7 185 0.005
7 186 16.522
7 187 9.306
7 188 15.090
7 189 0.005
7 190 15.037
7 191 6.372
7 192 0.005
7 193 0.005
7 194 19.158
7 195 15.494
7 196 17.977
7 197 4.833
7 198 23.189
7 199 5.991
7 200 0.005
7 201 5.881
7 202 22.349
7 203 16.086
7 204 7.555
7 205 8.414
7 206 17.996
7 207 9.581
7 208 18.487
7 209 42.099
7 210 5.583
7 211 6.964
7 212 5.691
7 213 0.005
7 214 8.398
7 215 6.960
7 216 5.177
7 217 5.358
7 218 0.005
7 219 0.005
7 220 0.005
7 221 15.742
7 222 8.444
7 223 23.049
7 224 20.505
7 225 25.061
7 226 6.965
7 227 24.054
7 228 14.341
7 229 6.557
7 230 7.527
7 231 32.469
7 232 0.005
7 233 0.005
7 234 46.673
7 235 6.018
7 236 8.068
7 237 6.290
7 238 0.005
7 239 0.005
7 240 7.205
7 241 6.448
7 242 15.567
7 243 0.005
7 244 5.969
7 245 0.005
7 246 8.624
7 247 6.862
7 248 14.121
7 249 52.639
7 250 8.353
7 251 15.442
7 252 5.856
7 253 14.945
7 254 8.061
7 255 5.695
7 256 6.392
7 257 5.078
7 258 0.005
7 259 5.739
7 260 6.866
7 261 0.005
7 262 16.897
7 263 0.005
7 264 71.746
7 265 25.130
7 266 26.225
7 267 13.737
7 268 0.005
7 269 8.313
7 270 0.005
7 271 17.465
7 272 14.146
7 273 0.005
7 274 24.978
7 275 7.989
7 276 17.630
7 277 0.005
7 278 0.005
7 279 21.620
7 280 62.644
7 281 26.564
7 282 0.005
7 283 17.135
7 284 5.492
7 285 22.012
7 286 6.337
7 287 16.066
7 288 9.310
7 289 0.005
7 290 5.683
7 291 28.108
7 292 15.919
7 293 0.005
7 294 10.317
7 295 13.733
7 296 9.600
7 297 0.005
7 298 6.446
7 299 9.914
8 0 6.822
8 1 13.968
8 2 16.337
8 3 0.005
8 4 17.202
8 5 59.263
8 6 8.654
8 7 5.311
8 8 6.156
8 9 28.050
8 10 0.005
8 11 8.944
8 12 0.005
8 13 7.750
8 14 7.452
8 15 14.634
8 16 0.005
8 17 6.864
8 18 0.005
8 19 0.005
8 20 20.472
8 21 0.005
8 22 7.002
8 23 8.917
8 24 22.982
8 25 43.999
8 26 14.808
8 27 0.005
8 28 24.698
8 29 6.745
8 30 15.389
8 31 21.114
8 32 45.056
8 33 0.005
8 34 0.005
8 35 40.879
8 36 0.005
8 37 0.005
8 38 18.701
8 39 7.738
8 40 0.005
8 41 8.432
8 42 7.484
8 43 4.997
8 44 34.454
8 45 8.534
8 46 8.669
8 47 14.644
8 48 7.868
8 49 5.729
8 50 6.318
8 51 8.942
8 52 28.987
8 53 0.005
8 54 0.005
8 55 8.680
8 56 0.005
8 57 17.823
8 58 0.005
8 59 7.632
8 60 18.052
8 61 22.349
8 62 17.598
8 63 0.005
8 64 7.107
8 65 5.244
8 66 18.901
8 67 19.266
8 68 7.396
8 69 19.184
8 70 6.786
8 71 18.796
8 72 5.513
8 73 0.005
8 74 5.571
8 75 10.601
8 76 0.005
8 77 6.510
8 78 0.005
8 79 18.650
8 80 20.020
8 81 30.368
8 82 0.005
8 83 16.746
8 84 21.287
8 85 7.904
8 86 18.818
8 87 7.568
8 88 36.475
8 89 5.192
8 90 20.076
8 91 0.005
8 92 14.263
8 93 7.197
8 94 8.764
8 95 0.005
8 96 6.229
8 97 0.005
8 98 20.272
8 99 17.861
8 100 0.005
8 101 18.048
8 102 0.005
8 103 19.256
8 104 0.005
8 105 19.096
8 106 5.016
8 107 7.144
8 108 9.761
8 109 0.005
8 110 58.457
8 111 8.808
8 112 7.184
8 113 10.280
8 114 5.195
8 115 20.370
8 116 8.568
8 117 5.411
8 118 21.002
8 119 34.028
8 120 19.422
8 121 9.788
8 122 0.005
8 123 0.005
8 124 17.725
8 125 6.656
8 126 6.215
8 127 5.816
8 128 8.886
8 129 24.154
8 130 0.005
8 131 32.651
8 132 20.046
8 133 0.005
8 134 29.390
8 135 7.661
8 136 9.601
8 137 32.838
8 138 7.125
8 139 14.717
8 140 18.018
8 141 0.005
8 142 14.743
8 143 15.740
8 144 6.566
8 145 8.898
8 146 6.312
8 147 17.165
8 148 30.286
8 149 0.005
8 150 7.035
8 151 34.461
8 152 8.893
8 153 21.752
8 154 6.025
8 155 16.795
8 156 7.015
8 157 22.348
8 158 0.005
8 159 17.306
8 160 5.885
8 161 7.058
8 162 7.020
8 163 7.958
8 164 6.786
8 165 6.647
8 166 7.312
8 167 6.072
8 168 16.633
8 169 6.754
8 170 69.739
8 171 0.005
8 172 22.111
8 173 15.458
8 174 4.769
8 175 27.560
8 176 5.407
8 177 0.005
8 178 64.278
8 179 6.607
8 180 6.828
8 181 21.314
8 182 4.940
8 183 6.900
8 184 8.221
8 185 6.293
8 186 5.286
8 187 0.005
8 188 16.294
8 189 0.005
8 190 0.005
8 191 15.466
8 192 8.311
8 193 5.580
8 194 6.683
8 195 17.778
8 196 17.019
8 197 9.061
8 198 5.887
8 199 7.233
8 200 20.217
8 201 22.074
8 202 17.008
8 203 9.901
8 204 5.557
8 205 5.197
8 206 0.005
8 207 5.784
8 208 0.005
8 209 0.005
8 210 0.005
8 211 0.005
8 212 47.395
8 213 0.005
8 214 59.761
8 215 20.980
8 216 22.355
8 217 7.387
8 218 6.641
8 219 5.973
8 220 0.005
8 221 9.085
8 222 17.676
8 223 7.204
8 224 6.794
8 225 6.098
8 226 20.691
8 227 5.474
8 228 6.254
8 229 6.150
8 230 0.005
8 231 0.005
8 232 0.005
8 233 36.134
8 234 6.228
8 235 8.728
8 236 35.241
8 237 6.365
8 238 9.124
8 239 0.005
8 240 6.619
8 241 0.005
8 242 21.172
8 243 6.321
8 244 6.440
8 245 6.544
8 246 5.403
8 247 8.039
8 248 5.537
8 249 17.091
8 250 20.540
8 251 22.548
8 252 33.247
8 253 6.910
8 254 9.860
8 255 22.604
8 256 6.821
8 257 0.005
8 258 0.005
8 259 18.573
8 260 0.005
8 261 0.005
8 262 16.546
8 263 21.772
8 264 0.005
8 265 18.837
8 266 8.588
8 267 5.040
8 268 32.244
8 269 0.005
8 270 0.005
8 271 0.005
8 272 10.035
8 273 48.290
8 274 5.445
8 275 7.637
8 276 8.790
8 277 0.005
8 278 5.648
8 279 14.226
8 280 0.005
8 281 6.938
8 282 20.397
8 283 20.276
8 284 7.001
8 285 7.415
8 286 14.600
8 287 6.514
8 288 6.494
8 289 27.671
8 290 4.961
8 291 8.003
8 292 7.011
8 293 7.751
8 294 17.429
8 295 19.823
8 296 30.591
8 297 0.005
8 298 7.142
8 299 5.486
9 0 33.548
9 1 50.048
9 2 7.139
9 3 0.005
9 4 6.343
9 5 0.005
9 6 7.032
9 7 16.725
9 8 9.092
9 9 17.533
9 10 7.840
9 11 0.005
9 12 0.005
9 13 0.005
9 14 39.795
9 15 5.944
9 16 17.349
9 17 6.352
9 18 7.669
9 19 0.005
9 20 15.733
9 21 48.705
9 22 8.660
9 23 5.771
9 24 0.005
9 25 5.669
9 26 6.294
9 27 0.005
9 28 50.388
9 29 0.005
9 30 19.702
9 31 9.317
9 32 20.753
9 33 16.465
9 34 0.005
9 35 20.186
9 36 13.536
9 37 6.510
9 38 5.635
9 39 7.423
9 40 0.005
9 41 0.005
9 42 5.372
9 43 6.616
9 44 0.005
9 45 6.179
9 46 0.005
9 47 0.005
9 48 9.652
9 49 0.005
9 50 7.516
9 51 7.730
9 52 18.376
9 53 21.925
9 54 5.097
9 55 58.964
9 56 17.294
9 57 10.029
9 58 70.749
9 59 0.005
9 60 0.005
9 61 0.005
9 62 6.699
9 63 0.005
9 64 5.801
9 65 15.594
9 66 7.703
9 67 7.351
9 68 0.005
9 69 8.444
9 70 17.675
9 71 33.047
9 72 6.029
9 73 6.528
9 74 6.695
9 75 6.223
9 76 6.590
9 77 7.708
9 78 14.179
9 79 49.211
9 80 10.362
9 81 0.005
9 82 6.247
9 83 7.828
9 84 18.353
9 85 25.546
9 86 0.005
9 87 18.758
9 88 6.101
9 89 21.010
9 90 6.699
9 91 7.413
9 92 7.171
9 93 8.765
9 94 0.005
9 95 15.415
9 96 6.228
9 97 6.867
9 98 4.960
9 99 6.970
9 100 17.598
9 101 7.653
9 102 7.999
9 103 18.676
9 104 28.599
9 105 0.005
9 106 0.005
9 107 22.373
9 108 6.795
9 109 9.575
9 110 6.798
9 111 20.813
9 112 22.130
9 113 0.005
9 114 32.643
9 115 26.785
9 116 20.851
9 117 8.536
9 118 16.038
9 119 16.467
9 120 0.005
9 121 32.676
9 122 26.469
9 123 14.552
9 124 6.864
9 125 5.731
9 126 0.005
9 127 26.917
9 128 0.005
9 129 0.005
9 130 6.901
9 131 16.499
9 132 7.477
9 133 19.770
9 134 5.870
9 135 5.525
9 136 8.259
9 137 16.867
9 138 40.368
9 139 0.005
9 140 16.248
9 141 19.587
9 142 0.005
9 143 6.613
9 144 36.754
9 145 0.005
9 146 9.508
9 147 24.791
9 148 6.218
9 149 20.067
9 150 5.514
9 151 0.005
9 152 20.997
9 153 59.780
9 154 6.572
9 155 0.005
9 156 5.302
9 157 0.005
9 158 5.552
9 159 19.506
9 160 20.458
9 161 5.774
9 162 8.733
9 163 7.561
9 164 8.970
9 165 6.641
9 166 7.887
9 167 5.852
9 168 47.838
9 169 13.938
9 170 7.603
9 171 19.456
9 172 8.719
9 173 32.028
9 174 7.230
9 175 0.005
9 176 6.702
9 177 0.005
9 178 7.599
9 179 8.336
9 180 0.005
9 181 7.810
9 182 5.663
9 183 5.642
9 184 0.005
9 185 25.068
9 186 5.627
9 187 6.499
9 188 9.024
9 189 6.393
9 190 6.688
9 191 20.714
9 192 10.460
9 193 0.005
9 194 0.005
9 195 0.005
9 196 0.005
9 197 17.631
9 198 6.452
9 199 15.946
9 200 0.005
9 201 0.005
9 202 8.928
9 203 14.849
9 204 5.247
9 205 7.665
9 206 6.201
9 207 0.005
9 208 6.719
9 209 5.962
9 210 0.005
9 211 14.363
9 212 20.457
9 213 26.200
9 214 9.266
9 215 18.537
9 216 18.998
9 217 5.284
9 218 6.681
9 219 5.194
9 220 7.488
9 221 8.151
9 222 9.504
9 223 0.005
9 224 6.902
9 225 6.863
9 226 6.980
9 227 23.236
9 228 6.464
9 229 10.395
9 230 0.005
9 231 0.005
9 232 21.470
9 233 23.910
9 234 0.005
9 235 0.005
9 236 0.005
9 237 6.680
9 238 0.005
9 239 16.206
9 240 8.661
9 241 22.793
9 242 0.005
9 243 7.157
9 244 7.094
9 245 18.648
9 246 6.460
9 247 5.561
9 248 7.041
9 249 15.967
9 250 0.005
9 251 6.795
9 252 0.005
9 253 19.968
9 254 5.979
9 255 20.259
9 256 8.716
9 257 0.005
9 258 17.917
9 259 6.685
9 260 8.389
9 261 16.724
9 262 5.548
9 263 0.005
9 264 17.624
9 265 21.998
9 266 0.005
9 267 7.047
9 268 6.607
9 269 7.038
9 270 19.615
9 271 19.319
9 272 17.175
9 273 0.005
9 274 0.005
9 275 6.101
9 276 0.005
9 277 5.778
9 278 19.249
9 279 19.080
9 280 8.243
9 281 16.278
9 282 7.121
9 283 20.882
9 284 7.825
9 285 6.213
9 286 7.801
9 287 7.462
9 288 6.223
9 289 25.612
9 290 0.005
9 291 15.783
9 292 6.000
9 293 6.699
9 294 7.098
9 295 0.005
9 296 7.931
9 297 6.648
9 298 7.548
9 299 15.211
10 0 5.722
10 1 10.337
10 2 0.005
10 3 5.304
10 4 21.756
10 5 21.496
10 6 6.573
10 7 22.623
10 8 18.406
10 9 17.869
10 10 6.339
10 11 14.346
10 12 31.251
10 13 0.005
10 14 64.840
10 15 14.292
10 16 43.281
10 17 6.476
10 18 6.967
10 19 7.298
10 20 6.715
10 21 0.005
10 22 26.228
10 23 14.233
10 24 17.690
10 25 7.750
10 26 5.407
10 27 17.936
10 28 8.614
10 29 6.997
10 30 7.486
10 31 5.852
10 32 0.005
10 33 26.822
10 34 0.005
10 35 29.417
10 36 42.870
10 37 6.431
10 38 15.888
10 39 9.663
10 40 13.363
10 41 8.614
10 42 49.276
10 43 19.846
10 44 6.910
10 45 0.005
10 46 49.630
10 47 40.766
10 48 0.005
10 49 0.005
10 50 6.700
10 51 6.311
10 52 7.378
10 53 9.011
10 54 10.281
10 55 20.457
10 56 59.837
10 57 5.733
10 58 29.799
10 59 0.005
10 60 6.534
10 61 15.406
10 62 14.246
10 63 17.127
10 64 17.793
10 65 6.300
10 66 22.033
10 67 15.177
10 68 22.059
10 69 5.580
10 70 0.005
10 71 6.874
10 72 16.825
10 73 17.415
10 74 21.781
10 75 6.067
10 76 5.368
10 77 0.005
10 78 21.374
10 79 18.536
10 80 7.709
10 81 7.920
10 82 0.005
10 83 0.005
10 84 0.005
10 85 6.867
10 86 14.637
10 87 8.857
10 88 6.244
10 89 14.144
10 90 5.927
10 91 8.329
10 92 0.005
10 93 21.076
10 94 17.536
10 95 7.950
10 96 0.005
10 97 9.219
10 98 7.472
10 99 16.319
10 100 4.674
10 101 0.005
10 102 16.208
10 103 15.062
10 104 66.785
10 105 6.571
10 106 0.005
10 107 0.005
10 108 5.546
10 109 20.535
10 110 4.875
10 111 29.790
10 112 47.885
10 113 6.133
10 114 0.005
10 115 20.614
10 116 7.025
10 117 17.774
10 118 5.480
10 119 7.871
10 120 21.389
10 121 7.922
10 122 33.262
10 123 7.523
10 124 6.353
10 125 18.734
10 126 7.217
10 127 6.948
10 128 6.509
10 129 6.237
10 130 26.389
10 131 0.005
10 132 0.005
10 133 6.806
10 134 8.342
10 135 8.034
10 136 24.494
10 137 6.822
10 138 8.062
10 139 46.901
10 140 6.741
10 141 0.005
10 142 16.296
10 143 25.662
10 144 7.629
10 145 29.225
10 146 5.715
10 147 17.342
10 148 8.028
10 149 6.853
10 150 7.066
10 151 17.749
10 152 0.005
10 153 0.005
10 154 18.293
10 155 0.005
10 156 18.720
10 157 28.421
10 158 0.005
10 159 18.877
10 160 48.312
10 161 6.727
10 162 0.005
10 163 0.005
10 164 0.005
10 165 63.683
10 166 14.683
10 167 0.005
10 168 0.005
10 169 16.704
10 170 7.156
10 171 0.005
10 172 7.371
10 173 0.005
10 174 7.505
10 175 14.550
10 176 5.031
10 177 13.779
10 178 6.507
10 179 7.362
10 180 20.303
10 181 26.231
10 182 17.145
10 183 6.987
10 184 0.005
10 185 0.005
10 186 20.609
10 187 23.666
10 188 0.005
10 189 16.319
10 190 8.153
10 191 8.773
10 192 5.487
10 193 43.794
10 194 14.887
10 195 0.005
10 196 0.005
10 197 19.982
10 198 0.005
10 199 22.446
10 200 5.421
10 201 14.176
10 202 7.622
10 203 17.560
10 204 5.733
10 205 0.005
10 206 7.714
10 207 8.526
10 208 19.918
10 209 0.005
10 210 0.005
10 211 6.337
10 212 7.636
10 213 6.632
10 214 8.848
10 215 8.214
10 216 9.528
10 217 15.322
10 218 5.965
10 219 8.191
10 220 40.508
10 221 37.994
10 222 0.005
10 223 0.005
10 224 0.005
10 225 15.234
10 226 33.715
10 227 5.321
10 228 15.902
10 229 8.072
10 230 6.804
10 231 17.383
10 232 0.005
10 233 0.005
10 234 42.324
10 235 0.005
10 236 7.371
10 237 17.756
10 238 0.005
10 239 8.659
10 240 25.857
10 241 0.005
10 242 7.077
10 243 16.587
10 244 7.859
10 245 19.213
10 246 20.097
10 247 37.204
10 248 6.289
10 249 7.215
10 250 18.735
10 251 14.829
10 252 8.091
10 253 0.005
10 254 6.705
10 255 7.749
10 256 13.599
10 257 69.423
10 258 9.224
10 259 0.005
10 260 6.244
10 261 0.005
10 262 15.978
10 263 16.938
10 264 9.661
10 265 46.823
10 266 0.005
10 267 5.459
10 268 17.927
10 269 7.185
10 270 7.638
10 271 21.315
10 272 22.264
10 273 9.184
10 274 10.639
10 275 6.034
10 276 5.558
10 277 21.707
10 278 70.055
10 279 0.005
10 280 0.005
10 281 0.005
10 282 17.848
10 283 15.445
10 284 7.549
10 285 28.358
10 286 8.339
10 287 14.334
10 288 18.030
10 289 10.251
10 290 18.850
10 291 21.733
10 292 6.835
10 293 0.005
10 294 20.814
10 295 6.308
10 296 20.203
10 297 0.005
10 298 5.206
10 299 8.649
11 0 7.252
11 1 21.192
11 2 8.646
11 3 14.215
11 4 0.005
11 5 20.905
11 6 0.005
11 7 6.461
11 8 0.005
11 9 6.236
11 10 8.386
11 11 6.845
11 12 0.005
11 13 6.577
11 14 0.005
11 15 15.633
11 16 0.005
11 17 18.568
11 18 0.005
11 19 22.857
11 20 19.504
11 21 7.892
11 22 5.294
11 23 0.005
11 24 5.330
11 25 8.051
11 26 14.143
11 27 7.661
11 28 5.577
11 29 41.040
11 30 14.232
11 31 15.730
11 32 19.091
11 33 8.212
11 34 9.359
11 35 0.005
11 36 9.115
11 37 5.113
11 38 0.005
11 39 22.535
11 40 18.549
11 41 0.005
11 42 15.746
11 43 6.982
11 44 7.052
11 45 6.520
11 46 24.491
11 47 6.166
11 48 6.395
11 49 7.609
11 50 6.822
11 51 6.428
11 52 17.647
11 53 16.123
11 54 5.908
11 55 8.087
11 56 20.341
11 57 5.853
11 58 6.810
11 59 6.411
11 60 0.005
11 61 0.005
11 62 29.470
11 63 6.094
11 64 61.148
11 65 5.417
11 66 7.870
11 67 0.005
11 68 28.949
11 69 15.714
11 70 7.256
11 71 0.005
11 72 5.796
11 73 25.853
11 74 7.363
11 75 22.220
11 76 14.922
11 77 0.005
11 78 15.273
11 79 15.729
11 80 20.522
11 81 0.005
11 82 17.499
11 83 0.005
11 84 0.005
11 85 7.075
11 86 6.017
11 87 31.005
11 88 16.271
11 89 5.716
11 90 0.005
11 91 19.745
11 92 0.005
11 93 8.760
11 94 0.005
11 95 5.746
11 96 9.263
11 97 6.295
11 98 31.696
11 99 7.947
11 100 0.005
11 101 17.236
11 102 0.005
11 103 0.005
11 104 0.005
11 105 8.109
11 106 7.319
11 107 19.770
11 108 22.129
11 109 5.689
11 110 42.619
11 111 7.613
11 112 7.669
11 113 17.626
11 114 21.217
11 115 6.461
11 116 13.616
11 117 8.436
11 118 8.349
11 119 21.105
11 120 7.743
11 121 0.005
11 122 6.492
11 123 6.178
11 124 0.005
11 125 0.005
11 126 0.005
11 127 0.005
11 128 7.380
11 129 0.005
11 130 18.413
11 131 6.788
11 132 31.295
11 133 7.454
11 134 23.104
11 135 7.692
11 136 0.005
11 137 8.336
11 138 0.005
11 139 30.752
11 140 6.643
11 141 6.683
11 142 8.502
11 143 0.005
11 144 0.005
11 145 22.276
11 146 6.181
11 147 16.426
11 148 23.235
11 149 0.005
11 150 6.339
11 151 8.954
11 152 7.814
11 153 7.714
11 154 7.257
11 155 7.865
11 156 0.005
11 157 0.005
11 158 0.005
11 159 0.005
11 160 0.005
11 161 0.005
11 162 6.230
11 163 29.333
11 164 0.005
11 165 0.005
11 166 6.174
11 167 7.181
11 168 6.716
11 169 18.044
11 170 20.425
11 171 9.394
11 172 9.515
11 173 21.507
11 174 0.005
11 175 20.193
11 176 7.264
11 177 5.609
11 178 8.392
11 179 5.851
11 180 46.174
11 181 8.234
11 182 8.891
11 183 0.005
11 184 0.005
11 185 7.342
11 186 6.772
11 187 10.606
11 188 0.005
11 189 19.693
11 190 0.005
11 191 7.801
11 192 8.178
11 193 6.557
11 194 0.005
